public_f1,threshold,accuracy,precision,recall,positive_predictions,model
0.5640123185217774,0.4294662883434519,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand14078_logreg_0.6897_s42_0.0997_s7_0.0362_s99_0.0147_s123_0.0042_s2024_0.0043_s31415_0.0365_s2718_0.1147
0.5640123185217774,0.4235760749599391,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand15371_logreg_0.6596_s42_0.0403_s7_0.0212_s99_0.0018_s123_0.0159_s2024_0.0071_s31415_0.0528_s2718_0.2013
0.5640123185217774,0.42112377737313256,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand1405_logreg_0.6481_s42_0.0219_s7_0.0082_s99_0.0346_s123_0.0154_s2024_0.0783_s31415_0.1046_s2718_0.0889
0.5640123185217774,0.4369081657423569,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand2903_logreg_0.7346_s42_0.0138_s7_0.0098_s99_0.0341_s123_0.0054_s2024_0.0275_s31415_0.1529_s2718_0.0219
0.5640123185217774,0.423726114430583,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand7065_logreg_0.6628_s42_0.0070_s7_0.0028_s99_0.0090_s123_0.0225_s2024_0.0015_s31415_0.0485_s2718_0.2459
0.5640123185217774,0.43773060542302333,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand4421_logreg_0.7377_s42_0.0318_s7_0.0312_s99_0.0162_s123_0.0149_s2024_0.0085_s31415_0.1590_s2718_0.0007
0.5640123185217774,0.4277737206494859,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand11625_logreg_0.6801_s42_0.0607_s7_0.0076_s99_0.0020_s123_0.0016_s2024_0.0083_s31415_0.0872_s2718_0.1527
0.5640123185217774,0.42908797065969223,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand18735_logreg_0.6876_s42_0.1155_s7_0.0047_s99_0.0349_s123_0.0039_s2024_0.0427_s31415_0.0270_s2718_0.0838
0.5640123185217774,0.4344932940313112,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand6366_logreg_0.7212_s42_0.0233_s7_0.0209_s99_0.0065_s123_0.0363_s2024_0.0105_s31415_0.1790_s2718_0.0020
0.5640123185217774,0.4347672143782914,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand19285_logreg_0.7227_s42_0.0067_s7_0.0269_s99_0.0059_s123_0.0145_s2024_0.0348_s31415_0.1683_s2718_0.0201
0.5640123185217774,0.43577197214559726,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand18338_logreg_0.7293_s42_0.0277_s7_0.0200_s99_0.0546_s123_0.0031_s2024_0.0082_s31415_0.1351_s2718_0.0221
0.5640123185217774,0.42230714270969305,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand15771_logreg_0.6547_s42_0.0240_s7_0.0131_s99_0.0521_s123_0.0250_s2024_0.0684_s31415_0.0838_s2718_0.0789
0.5640123185217774,0.42503335286387706,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand5469_logreg_0.6683_s42_0.0306_s7_0.0041_s99_0.0401_s123_0.0214_s2024_0.0185_s31415_0.0287_s2718_0.1884
0.5640123185217774,0.42784240014184793,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand8707_logreg_0.6841_s42_0.0558_s7_0.0144_s99_0.0298_s123_0.0170_s2024_0.0078_s31415_0.0038_s2718_0.1873
0.5640123185217774,0.43519398304447415,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand4998_logreg_0.7251_s42_0.0063_s7_0.0063_s99_0.0170_s123_0.0133_s2024_0.0300_s31415_0.1557_s2718_0.0461
0.5640123185217774,0.42525033966032555,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand15403_logreg_0.6683_s42_0.0146_s7_0.0229_s99_0.0065_s123_0.0442_s2024_0.0006_s31415_0.0843_s2718_0.1586
0.5640123185217774,0.4270103346290293,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand14176_logreg_0.6780_s42_0.0689_s7_0.0217_s99_0.0026_s123_0.0034_s2024_0.0152_s31415_0.0122_s2718_0.1980
0.5640123185217774,0.4361220255597053,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand17712_logreg_0.7312_s42_0.0159_s7_0.0014_s99_0.0128_s123_0.0101_s2024_0.0063_s31415_0.1465_s2718_0.0759
0.5640123185217774,0.43482796539818175,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand9090_logreg_0.7238_s42_0.0107_s7_0.0370_s99_0.0370_s123_0.0192_s2024_0.0135_s31415_0.1368_s2718_0.0220
