model,public_f1,threshold,accuracy,precision,recall,positive_predictions
blend__logreg_c2_0.00__tabicl_n4_0.90__xgboost_0.10,0.5548986486486487,0.3,0.6486666666666666,0.4433198380566802,0.7415349887133182,1482
blend__tabicl_n4_0.90__xgboost_0.10__lightgbm_0.00,0.5548986486486487,0.3,0.6486666666666666,0.4433198380566802,0.7415349887133182,1482
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.50__lightgbm_0.10,0.5548158011540169,0.4549999999999999,0.6656666666666666,0.45720555961960496,0.7054176072234764,1367
blend__logreg_c2_0.00__tabicl_n4_0.70__xgboost_0.30__lightgbm_0.00,0.5548117154811716,0.33499999999999996,0.6453333333333333,0.4408244680851064,0.7483069977426636,1504
blend__tabicl_n4_0.70__xgboost_0.30,0.5548117154811716,0.33499999999999996,0.6453333333333333,0.4408244680851064,0.7483069977426636,1504
blend__logreg_c2_0.00__tabicl_n4_0.70__xgboost_0.30,0.5548117154811716,0.33499999999999996,0.6453333333333333,0.4408244680851064,0.7483069977426636,1504
blend__tabicl_n4_0.70__xgboost_0.30__lightgbm_0.00,0.5548117154811716,0.33499999999999996,0.6453333333333333,0.4408244680851064,0.7483069977426636,1504
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.20,0.5548037889039242,0.48499999999999993,0.671,0.46205860255447034,0.6941309255079007,1331
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.50,0.5547886108714409,0.4749999999999999,0.656,0.4490223463687151,0.7257336343115124,1432
blend__logreg_c2_0.20__xgboost_0.30__lightgbm_0.50,0.5547886108714409,0.4749999999999999,0.656,0.4490223463687151,0.7257336343115124,1432
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.10__lightgbm_0.40,0.5547886108714409,0.4549999999999999,0.656,0.4490223463687151,0.7257336343115124,1432
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.50__lightgbm_0.00,0.5547826086956522,0.44499999999999995,0.6586666666666666,0.4512022630834512,0.7200902934537246,1414
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.50,0.5547826086956522,0.44499999999999995,0.6586666666666666,0.4512022630834512,0.7200902934537246,1414
blend__logreg_c2_0.10__tabicl_n4_0.70__xgboost_0.20,0.5547688463140358,0.32999999999999996,0.6436666666666667,0.4396039603960396,0.7516930022573364,1515
blend__logreg_c2_0.10__tabicl_n4_0.70__xgboost_0.20__lightgbm_0.00,0.5547688463140358,0.32999999999999996,0.6436666666666667,0.4396039603960396,0.7516930022573364,1515
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.30,0.5547382085677196,0.4599999999999999,0.657,0.4498245614035088,0.7234762979683973,1425
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.40,0.5547382085677196,0.4749999999999999,0.657,0.4498245614035088,0.7234762979683973,1425
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.30,0.5547382085677196,0.43999999999999995,0.657,0.4498245614035088,0.7234762979683973,1425
blend__logreg_c2_0.30__xgboost_0.30__lightgbm_0.40,0.5547382085677196,0.4749999999999999,0.657,0.4498245614035088,0.7234762979683973,1425
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.30,0.5547186530793088,0.4699999999999999,0.665,0.4566010211524435,0.7065462753950339,1371
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.20,0.5547119249665029,0.49499999999999994,0.6676666666666666,0.458980044345898,0.7009029345372461,1353
blend__logreg_c2_0.30__xgboost_0.50__lightgbm_0.20,0.5547119249665029,0.49499999999999994,0.6676666666666666,0.458980044345898,0.7009029345372461,1353
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.10,0.5546806649168854,0.48499999999999993,0.6606666666666666,0.45285714285714285,0.7155756207674944,1400
blend__logreg_c2_0.50__xgboost_0.40__lightgbm_0.10,0.5546806649168854,0.48499999999999993,0.6606666666666666,0.45285714285714285,0.7155756207674944,1400
blend__tabicl_n4_0.60__xgboost_0.40,0.5546666666666666,0.38499999999999995,0.666,0.4574780058651026,0.7042889390519187,1364
blend__logreg_c2_0.00__tabicl_n4_0.60__xgboost_0.40__lightgbm_0.00,0.5546666666666666,0.38499999999999995,0.666,0.4574780058651026,0.7042889390519187,1364
blend__tabicl_n4_0.60__xgboost_0.40__lightgbm_0.00,0.5546666666666666,0.38499999999999995,0.666,0.4574780058651026,0.7042889390519187,1364
blend__logreg_c2_0.00__tabicl_n4_0.60__xgboost_0.40,0.5546666666666666,0.38499999999999995,0.666,0.4574780058651026,0.7042889390519187,1364
blend__logreg_c2_0.10__tabicl_n4_0.50__xgboost_0.40__lightgbm_0.00,0.5546143557735176,0.4049999999999999,0.667,0.45836403831982314,0.7020316027088036,1357
blend__logreg_c2_0.10__tabicl_n4_0.50__xgboost_0.40,0.5546143557735176,0.4049999999999999,0.667,0.45836403831982314,0.7020316027088036,1357
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.10,0.5545774647887324,0.4499999999999999,0.6626666666666666,0.45454545454545453,0.7110609480812641,1386
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.20,0.554561717352415,0.49499999999999994,0.668,0.45925925925925926,0.6997742663656885,1350
blend__logreg_c2_0.40__xgboost_0.40__lightgbm_0.20,0.554561717352415,0.49499999999999994,0.668,0.45925925925925926,0.6997742663656885,1350
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.20__lightgbm_0.40,0.5545253863134658,0.4149999999999999,0.6636666666666666,0.45540246555474984,0.708803611738149,1379
blend__tabicl_n4_0.40__xgboost_0.20__lightgbm_0.40,0.5545253863134658,0.4149999999999999,0.6636666666666666,0.45540246555474984,0.708803611738149,1379
blend__logreg_c2_0.30__tabicl_n4_0.30__xgboost_0.40,0.5545224006762468,0.4099999999999999,0.6486666666666666,0.44324324324324327,0.7404063205417607,1480
blend__logreg_c2_0.30__tabicl_n4_0.30__xgboost_0.40__lightgbm_0.00,0.5545224006762468,0.4099999999999999,0.6486666666666666,0.44324324324324327,0.7404063205417607,1480
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.30,0.5545171339563862,0.48999999999999994,0.6663333333333333,0.4577516531961793,0.7031602708803611,1361
blend__logreg_c2_0.40__xgboost_0.30__lightgbm_0.30,0.5545171339563862,0.48999999999999994,0.6663333333333333,0.4577516531961793,0.7031602708803611,1361
blend__logreg_c2_0.10__tabicl_n4_0.70__xgboost_0.10__lightgbm_0.10,0.5545120457329522,0.31999999999999995,0.6363333333333333,0.4344209852847089,0.7663656884875847,1563
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.40__lightgbm_0.20,0.5544899738448126,0.42499999999999993,0.6593333333333333,0.45170454545454547,0.7178329571106095,1408
blend__logreg_c2_0.00__tabicl_n4_0.80__xgboost_0.10__lightgbm_0.10,0.5544472152950956,0.30999999999999994,0.6426666666666667,0.4388157894736842,0.7528216704288939,1520
blend__tabicl_n4_0.80__xgboost_0.10__lightgbm_0.10,0.5544472152950956,0.30999999999999994,0.6426666666666667,0.4388157894736842,0.7528216704288939,1520
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.40,0.5544381285526891,0.4649999999999999,0.6603333333333333,0.45253390435403285,0.7155756207674944,1401
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.60,0.5543951261966927,0.4799999999999999,0.6586666666666666,0.4511331444759207,0.718961625282167,1412
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.50__lightgbm_0.20,0.5543951261966927,0.44499999999999995,0.6586666666666666,0.4511331444759207,0.718961625282167,1412
blend__logreg_c2_0.20__xgboost_0.20__lightgbm_0.60,0.5543951261966927,0.4799999999999999,0.6586666666666666,0.4511331444759207,0.718961625282167,1412
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.30,0.5543525335643136,0.4599999999999999,0.657,0.4497540407589599,0.7223476297968398,1423
blend__tabicl_n4_0.40__xgboost_0.40__lightgbm_0.20,0.5543430816237451,0.4099999999999999,0.6596666666666666,0.45195729537366547,0.7167042889390519,1405
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.40__lightgbm_0.20,0.5543430816237451,0.4099999999999999,0.6596666666666666,0.45195729537366547,0.7167042889390519,1405
blend__logreg_c2_0.20__tabicl_n4_0.50__xgboost_0.20__lightgbm_0.10,0.5543237250554324,0.3999999999999999,0.665,0.4565376186997809,0.7054176072234764,1369
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.10,0.5543199315654406,0.4549999999999999,0.6526666666666666,0.4462809917355372,0.7313769751693002,1452
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.50,0.5543103448275862,0.4549999999999999,0.6553333333333333,0.44839609483960946,0.7257336343115124,1434
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.40,0.5543103448275862,0.4749999999999999,0.6553333333333333,0.44839609483960946,0.7257336343115124,1434
blend__logreg_c2_0.10__xgboost_0.50__lightgbm_0.40,0.5543103448275862,0.4749999999999999,0.6553333333333333,0.44839609483960946,0.7257336343115124,1434
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.40,0.5543103448275862,0.4749999999999999,0.6553333333333333,0.44839609483960946,0.7257336343115124,1434
blend__logreg_c2_0.20__xgboost_0.40__lightgbm_0.40,0.5543103448275862,0.4749999999999999,0.6553333333333333,0.44839609483960946,0.7257336343115124,1434
blend__logreg_c2_0.00__tabicl_n4_0.50__xgboost_0.50,0.5542907180385289,0.39499999999999996,0.6606666666666666,0.45278969957081544,0.7144469525959368,1398
blend__tabicl_n4_0.50__xgboost_0.50__lightgbm_0.00,0.5542907180385289,0.39499999999999996,0.6606666666666666,0.45278969957081544,0.7144469525959368,1398
blend__tabicl_n4_0.50__xgboost_0.50,0.5542907180385289,0.39499999999999996,0.6606666666666666,0.45278969957081544,0.7144469525959368,1398
blend__logreg_c2_0.00__tabicl_n4_0.50__xgboost_0.50__lightgbm_0.00,0.5542907180385289,0.39499999999999996,0.6606666666666666,0.45278969957081544,0.7144469525959368,1398
blend__logreg_c2_0.40__xgboost_0.60,0.5542483660130719,0.48499999999999993,0.659,0.45138396025550037,0.7178329571106095,1409
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.40,0.5542483660130719,0.44499999999999995,0.659,0.45138396025550037,0.7178329571106095,1409
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.00,0.5542483660130719,0.48499999999999993,0.659,0.45138396025550037,0.7178329571106095,1409
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.60,0.5542483660130719,0.48499999999999993,0.659,0.45138396025550037,0.7178329571106095,1409
blend__logreg_c2_0.40__xgboost_0.60__lightgbm_0.00,0.5542483660130719,0.48499999999999993,0.659,0.45138396025550037,0.7178329571106095,1409
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.60__lightgbm_0.00,0.5542275343072156,0.41999999999999993,0.6643333333333333,0.4559359067734887,0.7065462753950339,1373
blend__tabicl_n4_0.40__xgboost_0.60,0.5542275343072156,0.41999999999999993,0.6643333333333333,0.4559359067734887,0.7065462753950339,1373
blend__tabicl_n4_0.40__xgboost_0.60__lightgbm_0.00,0.5542275343072156,0.41999999999999993,0.6643333333333333,0.4559359067734887,0.7065462753950339,1373
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.60,0.5542275343072156,0.41999999999999993,0.6643333333333333,0.4559359067734887,0.7065462753950339,1373
blend__logreg_c2_0.20__xgboost_0.50__lightgbm_0.30,0.5542168674698795,0.4749999999999999,0.6546666666666666,0.4478442280945758,0.7268623024830699,1438
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.30,0.5542168674698795,0.4749999999999999,0.6546666666666666,0.4478442280945758,0.7268623024830699,1438
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.30,0.5542060278902384,0.49999999999999994,0.6696666666666666,0.4607329842931937,0.6952595936794582,1337
blend__logreg_c2_0.30__xgboost_0.40__lightgbm_0.30,0.5542060278902384,0.49999999999999994,0.6696666666666666,0.4607329842931937,0.6952595936794582,1337
blend__logreg_c2_0.40__xgboost_0.50__lightgbm_0.10,0.5541958041958042,0.48499999999999993,0.66,0.4522111269614836,0.7155756207674944,1402
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.10,0.5541958041958042,0.48499999999999993,0.66,0.4522111269614836,0.7155756207674944,1402
blend__logreg_c2_0.00__tabicl_n4_0.70__xgboost_0.20__lightgbm_0.10,0.5541561712846348,0.33499999999999996,0.646,0.4411764705882353,0.744920993227991,1496
blend__tabicl_n4_0.70__xgboost_0.20__lightgbm_0.10,0.5541561712846348,0.33499999999999996,0.646,0.4411764705882353,0.744920993227991,1496
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.60,0.5541516245487365,0.4499999999999999,0.6706666666666666,0.4616541353383459,0.6930022573363431,1330
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.60__lightgbm_0.00,0.5541516245487365,0.4499999999999999,0.6706666666666666,0.4616541353383459,0.6930022573363431,1330
blend__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.40,0.5541125541125541,0.43999999999999995,0.6566666666666666,0.449438202247191,0.7223476297968398,1424
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.40,0.5541125541125541,0.43999999999999995,0.6566666666666666,0.449438202247191,0.7223476297968398,1424
blend__logreg_c2_0.50__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.10,0.5541012216404887,0.4649999999999999,0.6593333333333333,0.4516358463726885,0.7167042889390519,1406
blend__logreg_c2_0.00__tabicl_n4_0.80__xgboost_0.20,0.5540983606557377,0.30499999999999994,0.6373333333333333,0.435006435006435,0.7629796839729119,1554
blend__logreg_c2_0.00__tabicl_n4_0.80__xgboost_0.20__lightgbm_0.00,0.5540983606557377,0.30499999999999994,0.6373333333333333,0.435006435006435,0.7629796839729119,1554
blend__tabicl_n4_0.80__xgboost_0.20,0.5540983606557377,0.30499999999999994,0.6373333333333333,0.435006435006435,0.7629796839729119,1554
blend__tabicl_n4_0.80__xgboost_0.20__lightgbm_0.00,0.5540983606557377,0.30499999999999994,0.6373333333333333,0.435006435006435,0.7629796839729119,1554
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.50,0.554089709762533,0.4499999999999999,0.662,0.4538904899135447,0.7110609480812641,1388
blend__logreg_c2_0.20__tabicl_n4_0.50__xgboost_0.30__lightgbm_0.00,0.5540372670807453,0.36499999999999994,0.641,0.4375408763897973,0.755079006772009,1529
blend__logreg_c2_0.20__tabicl_n4_0.50__xgboost_0.30,0.5540372670807453,0.36499999999999994,0.641,0.4375408763897973,0.755079006772009,1529
blend__logreg_c2_0.10__tabicl_n4_0.60__xgboost_0.30,0.5539983511953833,0.3449999999999999,0.6393333333333333,0.43636363636363634,0.7584650112866818,1540
blend__logreg_c2_0.10__tabicl_n4_0.60__xgboost_0.30__lightgbm_0.00,0.5539983511953833,0.3449999999999999,0.6393333333333333,0.43636363636363634,0.7584650112866818,1540
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.10__lightgbm_0.60,0.5539661898569571,0.43999999999999995,0.657,0.44968332160450386,0.7212189616252822,1421
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.40,0.5539536915683705,0.4799999999999999,0.6596666666666666,0.4518888096935139,0.7155756207674944,1403
blend__logreg_c2_0.40__xgboost_0.20__lightgbm_0.40,0.5539536915683705,0.4799999999999999,0.6596666666666666,0.4518888096935139,0.7155756207674944,1403
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.60,0.5539257981018119,0.4549999999999999,0.6553333333333333,0.4483240223463687,0.7246049661399548,1432
blend__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.40,0.5539130434782609,0.42499999999999993,0.658,0.4504950495049505,0.718961625282167,1414
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.40,0.5539130434782609,0.42499999999999993,0.658,0.4504950495049505,0.718961625282167,1414
blend__logreg_c2_0.20__xgboost_0.70__lightgbm_0.10,0.5538599640933572,0.49999999999999994,0.6686666666666666,0.45976154992548435,0.6963882618510158,1342
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.60__lightgbm_0.00,0.5538599640933572,0.4649999999999999,0.6686666666666666,0.45976154992548435,0.6963882618510158,1342
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.70__lightgbm_0.10,0.5538599640933572,0.49999999999999994,0.6686666666666666,0.45976154992548435,0.6963882618510158,1342
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.60,0.5538599640933572,0.4649999999999999,0.6686666666666666,0.45976154992548435,0.6963882618510158,1342
blend__logreg_c2_0.20__tabicl_n4_0.40__xgboost_0.40,0.5538461538461539,0.4149999999999999,0.6616666666666666,0.4535637149028078,0.7110609480812641,1389
blend__logreg_c2_0.20__tabicl_n4_0.40__xgboost_0.40__lightgbm_0.00,0.5538461538461539,0.4149999999999999,0.6616666666666666,0.4535637149028078,0.7110609480812641,1389
blend__logreg_c2_0.10__tabicl_n4_0.60__xgboost_0.20__lightgbm_0.10,0.5538201772899958,0.3549999999999999,0.6476666666666666,0.4423465947403911,0.7404063205417607,1483
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.70__lightgbm_0.10,0.5538186690486825,0.4799999999999999,0.667,0.4582409460458241,0.6997742663656885,1353
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.30,0.5537796976241901,0.43999999999999995,0.6556666666666666,0.44856543037088875,0.7234762979683973,1429
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.60,0.5537796976241901,0.4749999999999999,0.6556666666666666,0.44856543037088875,0.7234762979683973,1429
blend__logreg_c2_0.30__xgboost_0.10__lightgbm_0.60,0.5537796976241901,0.4749999999999999,0.6556666666666666,0.44856543037088875,0.7234762979683973,1429
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.10__lightgbm_0.50,0.5537372843874392,0.4149999999999999,0.6636666666666666,0.4552727272727273,0.7065462753950339,1375
blend__tabicl_n4_0.40__xgboost_0.10__lightgbm_0.50,0.5537372843874392,0.4149999999999999,0.6636666666666666,0.4552727272727273,0.7065462753950339,1375
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.70,0.553594489883771,0.43499999999999994,0.6543333333333333,0.4474599860821155,0.7257336343115124,1437
blend__logreg_c2_0.10__tabicl_n4_0.20__lightgbm_0.70,0.553594489883771,0.43499999999999994,0.6543333333333333,0.4474599860821155,0.7257336343115124,1437
blend__tabicl_n4_0.30__xgboost_0.50__lightgbm_0.20,0.5535636204634893,0.42999999999999994,0.6596666666666666,0.4518201284796574,0.7144469525959368,1401
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.50__lightgbm_0.20,0.5535636204634893,0.42999999999999994,0.6596666666666666,0.4518201284796574,0.7144469525959368,1401
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.70,0.5535553555355536,0.48499999999999993,0.6693333333333333,0.46032934131736525,0.6941309255079007,1336
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.70__lightgbm_0.00,0.5535553555355536,0.48499999999999993,0.6693333333333333,0.46032934131736525,0.6941309255079007,1336
blend__tabicl_n4_0.30__xgboost_0.40__lightgbm_0.30,0.5535478184222125,0.43499999999999994,0.6623333333333333,0.45408532176428057,0.708803611738149,1383
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.40__lightgbm_0.30,0.5535478184222125,0.43499999999999994,0.6623333333333333,0.45408532176428057,0.708803611738149,1383
blend__tabicl_n4_0.20__xgboost_0.80,0.5535405872193437,0.44499999999999995,0.6553333333333333,0.44825174825174824,0.7234762979683973,1430
blend__tabicl_n4_0.20__xgboost_0.80__lightgbm_0.00,0.5535405872193437,0.44499999999999995,0.6553333333333333,0.44825174825174824,0.7234762979683973,1430
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.80,0.5535405872193437,0.44499999999999995,0.6553333333333333,0.44825174825174824,0.7234762979683973,1430
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.80__lightgbm_0.00,0.5535405872193437,0.44499999999999995,0.6553333333333333,0.44825174825174824,0.7234762979683973,1430
blend__tabicl_n4_0.30__xgboost_0.60__lightgbm_0.10,0.5534863577306193,0.42499999999999993,0.6563333333333333,0.44905130007027405,0.7212189616252822,1423
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.60__lightgbm_0.10,0.5534863577306193,0.42499999999999993,0.6563333333333333,0.44905130007027405,0.7212189616252822,1423
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.50__lightgbm_0.30,0.553464499572284,0.43499999999999994,0.652,0.4455922865013774,0.7302483069977427,1452
blend__tabicl_n4_0.20__xgboost_0.50__lightgbm_0.30,0.553464499572284,0.43499999999999994,0.652,0.4455922865013774,0.7302483069977427,1452
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.70,0.5533807829181495,0.4599999999999999,0.6653333333333333,0.4566813509544787,0.7020316027088036,1362
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.70__lightgbm_0.00,0.5533807829181495,0.4599999999999999,0.6653333333333333,0.4566813509544787,0.7020316027088036,1362
blend__tabicl_n4_0.40__lightgbm_0.60,0.5533016832110488,0.3999999999999999,0.655,0.4479385045422781,0.7234762979683973,1431
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.00__lightgbm_0.60,0.5533016832110488,0.3999999999999999,0.655,0.4479385045422781,0.7234762979683973,1431
blend__logreg_c2_0.00__tabicl_n4_0.40__lightgbm_0.60,0.5533016832110488,0.3999999999999999,0.655,0.4479385045422781,0.7234762979683973,1431
blend__tabicl_n4_0.40__xgboost_0.00__lightgbm_0.60,0.5533016832110488,0.3999999999999999,0.655,0.4479385045422781,0.7234762979683973,1431
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.70__lightgbm_0.00,0.5532098233520034,0.42499999999999993,0.6543333333333333,0.4473867595818815,0.7246049661399548,1435
blend__tabicl_n4_0.30__xgboost_0.70,0.5532098233520034,0.42499999999999993,0.6543333333333333,0.4473867595818815,0.7246049661399548,1435
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.70,0.5532098233520034,0.42499999999999993,0.6543333333333333,0.4473867595818815,0.7246049661399548,1435
blend__tabicl_n4_0.30__xgboost_0.70__lightgbm_0.00,0.5532098233520034,0.42499999999999993,0.6543333333333333,0.4473867595818815,0.7246049661399548,1435
blend__logreg_c2_0.10__tabicl_n4_0.10__lightgbm_0.80,0.5531914893617021,0.4599999999999999,0.657,0.44954128440366975,0.718961625282167,1417
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.80,0.5531914893617021,0.4599999999999999,0.657,0.44954128440366975,0.718961625282167,1417
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.50,0.5531547104580813,0.4749999999999999,0.6553333333333333,0.4481792717086835,0.7223476297968398,1428
blend__logreg_c2_0.10__xgboost_0.40__lightgbm_0.50,0.5531547104580813,0.4749999999999999,0.6553333333333333,0.4481792717086835,0.7223476297968398,1428
blend__logreg_c2_0.20__xgboost_0.60__lightgbm_0.20,0.5531151949798296,0.49999999999999994,0.6676666666666666,0.4587360594795539,0.6963882618510158,1345
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.20,0.5531151949798296,0.49999999999999994,0.6676666666666666,0.4587360594795539,0.6963882618510158,1345
blend__logreg_c2_0.20__xgboost_0.10__lightgbm_0.70,0.5530629853321829,0.4749999999999999,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__tabicl_n4_0.20__lightgbm_0.80,0.5530629853321829,0.43499999999999994,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.80,0.5530629853321829,0.43499999999999994,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.80,0.5530629853321829,0.43499999999999994,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__logreg_c2_0.00__tabicl_n4_0.20__lightgbm_0.80,0.5530629853321829,0.43499999999999994,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__logreg_c2_0.20__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.70,0.5530629853321829,0.4749999999999999,0.6546666666666666,0.4476256983240223,0.7234762979683973,1432
blend__logreg_c2_0.00__tabicl_n4_0.30__lightgbm_0.70,0.5530464422667235,0.4099999999999999,0.6503333333333333,0.44421629021218345,0.7325056433408578,1461
blend__tabicl_n4_0.30__xgboost_0.00__lightgbm_0.70,0.5530464422667235,0.4099999999999999,0.6503333333333333,0.44421629021218345,0.7325056433408578,1461
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.00__lightgbm_0.70,0.5530464422667235,0.4099999999999999,0.6503333333333333,0.44421629021218345,0.7325056433408578,1461
blend__tabicl_n4_0.30__lightgbm_0.70,0.5530464422667235,0.4099999999999999,0.6503333333333333,0.44421629021218345,0.7325056433408578,1461
blend__logreg_c2_0.10__xgboost_0.60__lightgbm_0.30,0.5529715762273901,0.4749999999999999,0.654,0.44707520891364905,0.7246049661399548,1436
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.30,0.5529715762273901,0.4749999999999999,0.654,0.44707520891364905,0.7246049661399548,1436
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.70__lightgbm_0.00,0.5528888888888889,0.49499999999999994,0.6646666666666666,0.4560117302052786,0.7020316027088036,1364
blend__logreg_c2_0.30__xgboost_0.70,0.5528888888888889,0.49499999999999994,0.6646666666666666,0.4560117302052786,0.7020316027088036,1364
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.70,0.5528888888888889,0.49499999999999994,0.6646666666666666,0.4560117302052786,0.7020316027088036,1364
blend__logreg_c2_0.30__xgboost_0.70__lightgbm_0.00,0.5528888888888889,0.49499999999999994,0.6646666666666666,0.4560117302052786,0.7020316027088036,1364
blend__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.50,0.5528804815133276,0.43499999999999994,0.6533333333333333,0.4465277777777778,0.7257336343115124,1440
blend__logreg_c2_0.00__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.50,0.5528804815133276,0.43499999999999994,0.6533333333333333,0.4465277777777778,0.7257336343115124,1440
blend__logreg_c2_0.10__tabicl_n4_0.00__xgboost_0.70__lightgbm_0.20,0.5528109028960818,0.4699999999999999,0.65,0.4439124487004104,0.7325056433408578,1462
blend__logreg_c2_0.10__xgboost_0.70__lightgbm_0.20,0.5528109028960818,0.4699999999999999,0.65,0.4439124487004104,0.7325056433408578,1462
blend__logreg_c2_0.00__tabicl_n4_0.30__xgboost_0.10__lightgbm_0.60,0.5527210884353742,0.4099999999999999,0.6493333333333333,0.4433833560709413,0.7336343115124153,1466
